Time,Boom_Top_Rel,Boom_Bottom_Rel,Bucket_X,Bucket_Y,Bucket_Z
8.7982,-1234.5,18866.200000000186,-32,-63,646
8.7982,-1234.5,18866.200000000186,-32,-63,646
8.7997,-1184.5,18404.200000000186,-32,-63,646
8.8273,-1079.5,17747.200000000186,0,0,0
9.0282,-1079.5,17747.200000000186,0,0,0
9.0282,-1150.5,17602.200000000186,0,0,0
9.0292,-1150.5,17602.200000000186,0,0,0
9.0302,-1055.5,17844.200000000186,0,0,0
9.2614,-1055.5,17844.200000000186,0,0,0
9.2614,-906.5,17457.200000000186,0,0,0
9.2625,-860.5,17457.200000000186,0,0,0
9.2625,-860.5,17729.200000000186,0,0,0
9.291,-932.5,17729.200000000186,0,0,0
9.4627,-932.5,18321.200000000186,0,0,0
9.4638,-883.5,18718.200000000186,0,0,0
9.4638,-763.5,18718.200000000186,0,0,0
9.4928,-763.5,17766.200000000186,0,0,0
9.6857,-643.5,17766.200000000186,0,0,0
9.6867,-643.5,17910.200000000186,0,0,0
9.6877,-776.5,17910.200000000186,0,0,0
9.7153,-719.5,18531.200000000186,0,0,0
9.942,-719.5,18531.200000000186,0,0,0
9.943,-582.5,18243.200000000186,0,0,0
9.943,-582.5,18243.200000000186,0,0,0
9.944,-838.5,17073.200000000186,0,0,0
9.956,-838.5,14212.200000000186,0,0,0
10.2125,-875.5,14212.200000000186,0,0,0
10.2125,-1071.5,12785.200000000186,0,0,0
10.2125,-1071.5,12785.200000000186,0,0,0
10.2135,-846.5,12055.200000000186,0,0,0
10.2135,-846.5,12055.200000000186,0,0,0
10.4554,-802.5,12026.200000000186,0,0,0
10.4564,-809.5,12026.200000000186,0,0,0
10.4574,-809.5,12204.200000000186,0,0,0
10.4584,-656.5,11614.200000000186,0,0,0
10.4684,-656.5,11614.200000000186,0,0,0
10.6386,-457.5,11326.200000000186,0,0,0
10.6386,-519.5,11326.200000000186,0,0,0
10.6396,-519.5,11709.200000000186,0,0,0
10.672,-372.5,11709.200000000186,0,0,0
10.851,-372.5,11130.200000000186,0,0,0
10.852,-288.5,11130.200000000186,0,0,0
10.852,-288.5,11167.200000000186,0,0,0
10.8787,-297.5,11167.200000000186,0,0,0
11.0792,-186.5,11334.200000000186,0,0,0
11.0802,-186.5,10771.200000000186,0,0,0
11.0812,-14.5,10771.200000000186,0,0,0
11.0812,-14.5,10878.200000000186,0,0,0
11.2766,29.5,10878.200000000186,0,0,0
11.2766,105.5,10634.200000000186,0,0,0
11.2776,105.5,10634.200000000186,0,0,0
11.2871,116.5,10433.200000000186,0,0,0
11.521,116.5,10433.200000000186,0,0,0
11.521,173.5,10184.200000000186,0,0,0
11.521,180.5,10184.200000000186,0,0,0
11.522,180.5,10234.200000000186,0,0,0
11.544,303.5,10007.200000000186,0,0,0
11.7473,303.5,10007.200000000186,0,0,0
11.7484,233.5,10211.200000000186,0,0,0
11.7484,233.5,10211.200000000186,0,0,0
11.7484,299.5,10153.200000000186,0,0,0
11.798,273.5,10153.200000000186,0,0,0
11.9924,273.5,10354.200000000186,0,0,0
11.9934,208.5,10354.200000000186,0,0,0
11.9934,208.5,9195.200000000186,0,0,0
12.0024,357.5,9195.200000000186,0,0,0
12.2637,416.5,2095.2000000001863,0,0,0
12.2642,416.5,-2665.7999999998137,0,0,0
12.2642,418.5,-2665.7999999998137,0,0,0
12.2652,418.5,-4740.799999999814,0,0,0
12.2652,684.5,-4740.799999999814,0,0,0
12.5072,513.5,-4217.799999999814,0,0,0
12.5082,513.5,-4217.799999999814,0,0,0
12.5082,325.5,-3552.7999999998137,0,0,0
12.5092,325.5,-3552.7999999998137,0,0,0
12.5182,387.5,-3644.7999999998137,0,0,0
12.7528,387.5,-3644.7999999998137,0,0,0
12.7528,403.5,-4260.799999999814,0,0,0
12.7538,366.5,-4222.799999999814,0,0,0
12.7538,366.5,-4222.799999999814,0,0,0
12.7698,378.5,-3983.7999999998137,0,0,0
12.9898,378.5,-3983.7999999998137,0,0,0
12.9898,305.5,-3700.7999999998137,0,0,0
12.9909,315.5,-3700.7999999998137,0,0,0
12.9909,315.5,-3928.7999999998137,0,0,0
13.0289,285.5,-3928.7999999998137,1,-64,535
13.2267,285.5,-4259.799999999814,0,0,0
13.2267,280.5,-4259.799999999814,0,0,0
13.2277,280.5,-4159.799999999814,0,0,0
13.2397,224.5,-4145.799999999814,0,0,0
13.4253,134.5,-4145.799999999814,0,0,0
13.4263,134.5,-4271.799999999814,0,0,0
13.4263,112.5,-4271.799999999814,0,0,0
13.4384,112.5,-4516.799999999814,0,0,0
13.6566,25.5,-4516.799999999814,0,-49,535
13.6576,5.5,-4996.799999999814,0,-49,535
13.6576,5.5,-4996.799999999814,0,-49,535
13.6576,-34.5,-4954.799999999814,0,-49,535
13.6941,-34.5,-4954.799999999814,0,0,0
13.9252,-127.5,-5062.799999999814,0,0,0
13.9262,-135.5,-5119.799999999814,0,0,0
13.9262,-135.5,-5119.799999999814,0,0,0
13.9272,-222.5,-5258.799999999814,0,0,0
13.9632,-222.5,-5258.799999999814,0,0,0
14.163,-252.5,-4967.799999999814,0,0,0
14.163,-252.5,-4967.799999999814,0,0,0
14.164,-141.5,-4574.799999999814,0,0,0
14.164,-17.5,-4574.799999999814,0,0,0
14.2075,-17.5,-2433.7999999998137,0,0,0
14.3646,-238.5,-2433.7999999998137,-2,-31,535
14.3646,-238.5,-731.7999999998137,-2,-31,535
14.3656,-180.5,-807.7999999998137,-2,-31,535
14.4105,-166.5,-807.7999999998137,0,0,0
14.5934,-166.5,-663.7999999998137,0,0,0
14.5934,-187.5,-663.7999999998137,0,0,0
14.5944,-187.5,-727.7999999998137,0,0,0
