Time,Boom_Bottom_Rel(S1),Boom_Top_Rel(S2),Bucket_X,Bucket_Y,Bucket_Z
0.3958,128.60000000000582,-70.35000000009313,0,0,0
0.3967,70.60000000000582,-71.35000000009313,0,0,0
0.3974,70.60000000000582,-71.35000000009313,0,0,0
0.4284,132.60000000000582,-68.35000000009313,0,0,0
1.2028,137.60000000000582,-8.350000000093132,0,0,0
1.2028,137.60000000000582,-8.350000000093132,0,0,0
1.2045,144.60000000000582,-62.35000000009313,0,0,0
1.2055,144.60000000000582,-62.35000000009313,0,0,0
1.206,136.60000000000582,10.649999999906868,0,0,0
1.2065,139.60000000000582,10.649999999906868,0,0,0
1.2065,139.60000000000582,-114.35000000009313,0,0,0
1.2081,165.60000000000582,-114.35000000009313,0,0,0
1.2091,165.60000000000582,-0.35000000009313226,0,0,0
1.2096,150.60000000000582,-0.35000000009313226,0,0,0
1.2096,133.60000000000582,-124.35000000009313,0,0,0
1.2108,133.60000000000582,-3.3500000000931323,0,0,0
1.2108,142.60000000000582,-3.3500000000931323,0,0,0
1.2123,142.60000000000582,-128.35000000009313,0,0,0
1.2134,139.60000000000582,-128.35000000009313,0,0,0
1.4086,139.60000000000582,-3.3500000000931323,-1,-71,925
1.4096,48.60000000000582,-3.3500000000931323,-1,-71,925
1.4106,116.60000000000582,-122.35000000009313,-1,-71,925
1.4106,116.60000000000582,-122.35000000009313,-1,-71,925
1.4457,99.60000000000582,16.649999999906868,-1,-42,543
1.6263,99.60000000000582,16.649999999906868,-1,-41,552
1.6263,149.60000000000582,-94.35000000009313,-1,-41,552
1.6263,111.60000000000582,58.64999999990687,-1,-41,552
1.6519,111.60000000000582,58.64999999990687,-1,-41,561
1.832,183.60000000000582,-112.35000000009313,-1,-37,561
1.833,183.60000000000582,-112.35000000009313,-1,-37,561
1.833,106.60000000000582,12.649999999906868,-1,-37,561
1.8543,153.60000000000582,12.649999999906868,0,-41,561
2.0701,153.60000000000582,-85.35000000009313,0,-41,561
2.0701,119.60000000000582,-85.35000000009313,0,-41,561
2.0711,119.60000000000582,5.649999999906868,0,-41,561
2.0716,168.60000000000582,5.649999999906868,0,-41,561
2.1121,168.60000000000582,-78.35000000009313,0,-41,561
2.2568,139.60000000000582,-10.350000000093132,0,-41,561
2.2578,196.60000000000582,-10.350000000093132,0,-41,561
2.2759,196.60000000000582,-50.35000000009313,0,-41,561
2.4682,132.60000000000582,-50.35000000009313,0,-41,561
2.4682,132.60000000000582,-32.35000000009313,0,-41,561
2.4692,141.60000000000582,-32.35000000009313,0,-41,561
2.4702,180.60000000000582,-112.35000000009313,0,-41,561
2.6603,180.60000000000582,-112.35000000009313,0,-41,561
2.6613,212.60000000000582,-54.35000000009313,0,-41,561
2.6613,212.60000000000582,-54.35000000009313,0,-41,561
2.6733,158.60000000000582,-68.35000000009313,0,-41,561
2.8755,185.60000000000582,-67.35000000009313,0,-41,561
2.8755,185.60000000000582,-67.35000000009313,0,-41,561
2.8769,179.60000000000582,-128.35000000009313,0,-41,561
2.8784,179.60000000000582,-128.35000000009313,0,-41,561
3.0708,147.60000000000582,-33.35000000009313,0,-41,561
3.0718,147.60000000000582,-33.35000000009313,0,-41,561
3.0718,207.60000000000582,-99.35000000009313,0,-41,561
3.0959,186.60000000000582,-99.35000000009313,0,-41,561
3.2832,186.60000000000582,-53.35000000009313,0,-41,561
3.2842,169.60000000000582,-53.35000000009313,0,-41,561
3.2852,169.60000000000582,-71.35000000009313,0,-41,561
3.2952,172.60000000000582,-75.35000000009313,0,-41,561
3.4898,183.60000000000582,-75.35000000009313,0,-41,561
3.4908,183.60000000000582,-137.35000000009313,0,-41,561
3.4908,204.60000000000582,-137.35000000009313,0,-41,561
3.4988,204.60000000000582,-153.35000000009313,0,-41,561
3.7077,248.60000000000582,-153.35000000009313,0,-41,561
3.7087,211.60000000000582,-66.35000000009313,0,-41,561
3.7087,211.60000000000582,-66.35000000009313,0,-41,561
3.7097,256.6000000000058,-55.35000000009313,0,-41,561
3.7497,256.6000000000058,-55.35000000009313,0,-40,552
3.9544,243.60000000000582,-29.350000000093132,0,-41,561
3.9544,243.60000000000582,-63.35000000009313,0,-41,561
3.9554,257.6000000000058,-63.35000000009313,0,-41,561
3.9554,239.60000000000582,-58.35000000009313,0,-41,561
4.011,239.60000000000582,-58.35000000009313,0,-41,561
4.1855,233.60000000000582,8.649999999906868,0,-40,552
4.1855,233.60000000000582,8.649999999906868,0,-40,552
4.1865,219.60000000000582,-64.35000000009313,0,-40,552
4.2153,167.60000000000582,-64.35000000009313,0,-41,561
4.3899,167.60000000000582,21.649999999906868,0,-41,561
4.3899,210.60000000000582,21.649999999906868,0,-41,561
4.3909,210.60000000000582,-15.350000000093132,0,-41,561
4.4209,241.60000000000582,-45.35000000009313,0,-41,561
4.5963,260.6000000000058,-45.35000000009313,0,-41,561
4.5973,260.6000000000058,-84.35000000009313,0,-41,561
4.5973,227.60000000000582,-84.35000000009313,0,-41,561
4.6277,227.60000000000582,-51.35000000009313,0,-41,561
4.8029,203.60000000000582,-51.35000000009313,0,-41,561
4.8029,203.60000000000582,-50.35000000009313,0,-41,561
4.8039,124.60000000000582,-50.35000000009313,0,-41,561
4.8332,195.60000000000582,-62.35000000009313,0,-41,561
4.9891,195.60000000000582,-64.35000000009313,0,-41,561
4.9901,238.60000000000582,-64.35000000009313,0,-41,561
4.9901,238.60000000000582,-91.35000000009313,0,-41,561
5.0368,238.60000000000582,-91.35000000009313,0,-41,561
5.1792,167.60000000000582,-31.350000000093132,0,-41,561
5.1802,167.60000000000582,-31.350000000093132,0,-41,561
5.1844,192.60000000000582,-100.35000000009313,0,-41,561
5.2433,192.60000000000582,-100.35000000009313,0,-41,561
5.4143,229.60000000000582,-10.350000000093132,0,-41,561
5.4153,263.6000000000058,-10.350000000093132,0,-41,561
5.4163,263.6000000000058,-83.35000000009313,0,-41,561
5.4454,208.60000000000582,-59.35000000009313,0,-41,561
5.6038,208.60000000000582,-59.35000000009313,0,-41,561
5.6049,219.60000000000582,-84.35000000009313,0,-41,561
5.6049,219.60000000000582,-84.35000000009313,0,-41,561
5.6506,233.60000000000582,-1.3500000000931323,0,-41,561
5.8225,248.60000000000582,-1.3500000000931323,0,-41,561
5.8235,248.60000000000582,-84.35000000009313,0,-41,561
5.8245,255.60000000000582,-84.35000000009313,0,-41,561
5.854,255.60000000000582,-100.35000000009313,0,-41,561
6.0291,271.6000000000058,-100.35000000009313,0,-41,561
6.0291,250.60000000000582,-64.35000000009313,0,-41,561
6.0301,250.60000000000582,-55.35000000009313,0,-41,561
6.0586,265.6000000000058,-55.35000000009313,0,-41,561
