Time,Boom_Top_Rel,Boom_Bottom_Rel,Bucket_X,Bucket_Y,Bucket_Z
0.3781,84.39999999999418,-65.29999999981374,0,0,0
0.3781,84.39999999999418,-7.2999999998137355,0,0,0
0.3791,52.39999999999418,-7.2999999998137355,0,0,0
0.3791,52.39999999999418,7.7000000001862645,0,0,0
0.3801,106.39999999999418,7.7000000001862645,0,0,0
0.3811,106.39999999999418,-3.2999999998137355,0,0,0
0.3811,106.39999999999418,-3.2999999998137355,0,0,0
0.3821,89.39999999999418,2.7000000001862645,0,0,0
0.3831,89.39999999999418,-14.299999999813735,0,0,0
0.3831,62.39999999999418,-14.299999999813735,0,0,0
0.3841,62.39999999999418,-14.299999999813735,0,0,0
0.3851,48.39999999999418,-14.299999999813735,0,0,0
0.3851,102.39999999999418,-50.299999999813735,0,0,0
0.3861,102.39999999999418,-50.299999999813735,0,0,0
0.3871,84.39999999999418,-32.299999999813735,0,0,0
0.3871,84.39999999999418,-32.299999999813735,0,0,0
0.422,79.39999999999418,-7.2999999998137355,0,0,0
1.4995,79.39999999999418,-7.2999999998137355,0,0,0
1.5001,103.39999999999418,-13.299999999813735,0,0,0
1.5001,101.39999999999418,-14.299999999813735,0,0,0
1.5011,101.39999999999418,-14.299999999813735,0,0,0
1.5021,112.39999999999418,-49.299999999813735,0,0,0
1.5031,112.39999999999418,-49.299999999813735,0,0,0
1.5041,106.39999999999418,-33.299999999813735,0,0,0
1.5046,81.39999999999418,-33.299999999813735,0,0,0
1.5056,81.39999999999418,-23.299999999813735,0,0,0
1.5056,82.39999999999418,-23.299999999813735,0,0,0
1.5067,82.39999999999418,-37.299999999813735,0,0,0
1.5077,86.39999999999418,-37.299999999813735,0,0,0
1.5087,103.39999999999418,3.7000000001862645,0,0,0
1.5087,103.39999999999418,-5.2999999998137355,0,0,0
1.5097,127.39999999999418,-5.2999999998137355,0,0,0
1.5107,127.39999999999418,-9.299999999813735,0,0,0
1.5107,106.39999999999418,-9.299999999813735,0,0,0
1.5117,106.39999999999418,-3.2999999998137355,0,0,0
1.5117,102.39999999999418,-3.2999999998137355,0,0,0
1.5127,156.39999999999418,24.700000000186265,0,0,0
1.5127,156.39999999999418,24.700000000186265,0,0,0
1.5495,141.39999999999418,-30.299999999813735,0,0,0
1.601,141.39999999999418,-30.299999999813735,0,0,0
1.65,112.39999999999418,-90.29999999981374,0,0,0
1.6969,91.39999999999418,-26.299999999813735,0,0,0
1.7594,91.39999999999418,-26.299999999813735,0,0,0
1.8115,101.39999999999418,-9.299999999813735,0,0,0
1.8515,101.39999999999418,-9.299999999813735,0,0,0
1.9,124.39999999999418,-13.299999999813735,0,0,0
1.956,84.39999999999418,-13.299999999813735,0,0,0
2.0079,84.39999999999418,-27.299999999813735,0,0,0
2.0555,101.39999999999418,-27.299999999813735,0,0,0
2.1008,101.39999999999418,-53.299999999813735,0,0,0
2.2744,103.39999999999418,-53.299999999813735,0,0,0
2.275,103.39999999999418,-68.29999999981374,0,0,0
2.275,111.39999999999418,-64.29999999981374,0,0,0
2.3059,107.39999999999418,-64.29999999981374,0,0,0
2.5239,107.39999999999418,-59.299999999813735,0,0,0
2.5249,109.39999999999418,-59.299999999813735,0,0,0
2.5249,109.39999999999418,-44.299999999813735,0,0,0
2.5259,78.39999999999418,-44.299999999813735,0,0,0
2.573,114.39999999999418,-3.2999999998137355,0,0,0
2.7541,114.39999999999418,-3.2999999998137355,0,0,0
2.7541,82.39999999999418,-8.299999999813735,0,0,0
2.7551,82.39999999999418,-4.2999999998137355,0,0,0
2.7673,62.39999999999418,-4.2999999998137355,0,0,0
2.8198,100.39999999999418,-29.299999999813735,0,0,0
2.8811,100.39999999999418,-29.299999999813735,0,0,0
2.9296,125.39999999999418,-26.299999999813735,0,0,0
2.9754,125.39999999999418,-26.299999999813735,0,0,0
3.0245,141.39999999999418,-27.299999999813735,0,0,0
3.0841,141.39999999999418,-27.299999999813735,0,0,0
3.3251,105.39999999999418,48.700000000186265,0,0,0
3.3251,109.39999999999418,48.700000000186265,0,0,0
3.3265,109.39999999999418,-63.299999999813735,0,0,0
3.327,70.39999999999418,47.700000000186265,0,0,0
3.3367,70.39999999999418,47.700000000186265,0,0,0
3.3828,129.39999999999418,-44.299999999813735,0,0,0
3.5743,187.39999999999418,-44.299999999813735,0,0,0
3.5743,187.39999999999418,49.700000000186265,0,0,0
3.5758,159.39999999999418,49.700000000186265,0,0,0
3.5908,159.39999999999418,-50.299999999813735,0,0,0
3.8074,188.39999999999418,-50.299999999813735,0,0,0
3.8074,107.39999999999418,7.7000000001862645,0,0,0
3.8084,107.39999999999418,7.7000000001862645,0,0,0
3.8084,170.39999999999418,-74.29999999981374,0,0,0
3.8466,170.39999999999418,28.700000000186265,0,0,0
4.0383,182.39999999999418,28.700000000186265,0,0,0
4.0393,182.39999999999418,-84.29999999981374,0,0,0
4.0393,163.39999999999418,-84.29999999981374,0,0,0
4.0507,122.39999999999418,-5.2999999998137355,0,0,0
4.2751,122.39999999999418,-5.2999999998137355,0,0,0
4.2751,131.39999999999418,-136.29999999981374,0,0,0
4.2766,131.39999999999418,-136.29999999981374,0,0,0
4.2766,-125.60000000000582,-2091.2999999998137,0,0,0
4.3107,47.39999999999418,-2091.2999999998137,0,0,0
4.5326,47.39999999999418,-4767.299999999814,0,0,0
4.5336,45.39999999999418,-4462.299999999814,0,0,0
4.5346,45.39999999999418,-4462.299999999814,0,0,0
4.5356,64.39999999999418,-4633.299999999814,0,0,0
4.5675,25.39999999999418,-4633.299999999814,0,0,0
4.6139,25.39999999999418,-4159.299999999814,-2,-26,535
4.8296,-27.60000000000582,-4159.299999999814,-2,-22,535
4.8296,-27.60000000000582,-4005.2999999998137,-2,-22,535
4.8296,68.39999999999418,-4005.2999999998137,-2,-22,535
4.831,68.39999999999418,-4324.299999999814,-2,-22,535
4.8684,19.39999999999418,-4324.299999999814,0,0,0
5.0966,30.39999999999418,-4979.299999999814,0,0,0
5.0976,30.39999999999418,-5244.299999999814,0,0,0
5.0986,245.39999999999418,-5244.299999999814,0,0,0
5.0986,245.39999999999418,-2681.2999999998137,0,0,0
5.1262,54.39999999999418,-2681.2999999998137,0,0,0
5.3263,-192.60000000000582,-677.2999999998137,0,0,0
5.3263,-192.60000000000582,-677.2999999998137,0,0,0
5.3263,-182.60000000000582,-677.2999999998137,0,0,0
5.3274,-182.60000000000582,-677.2999999998137,0,0,0
5.604,-176.60000000000582,-608.2999999998137,-2,-7,535
5.604,-151.60000000000582,-608.2999999998137,-2,-7,535
5.605,-151.60000000000582,-607.2999999998137,-2,-7,535
5.606,-193.60000000000582,-587.2999999998137,-2,-7,535
5.606,-193.60000000000582,-587.2999999998137,-2,-7,535
5.6493,-191.60000000000582,-583.2999999998137,-2,-7,535
5.8256,-191.60000000000582,-583.2999999998137,-2,-7,535
5.8266,-171.60000000000582,-627.2999999998137,-2,-7,535
5.8271,-199.60000000000582,-627.2999999998137,-2,-7,535
5.8551,-199.60000000000582,-620.2999999998137,-2,-7,535
6.0914,-156.60000000000582,-620.2999999998137,-2,-7,535
6.0914,-156.60000000000582,-600.2999999998137,-2,-7,535
6.0924,-186.60000000000582,-600.2999999998137,-2,-7,535
6.0924,-182.60000000000582,-569.2999999998137,-2,-7,535
6.1044,-182.60000000000582,-561.2999999998137,-2,-7,535
6.2958,-192.60000000000582,-561.2999999998137,-2,-7,535
6.2968,-192.60000000000582,-571.2999999998137,-2,-7,535
6.2968,-158.60000000000582,-571.2999999998137,-2,-7,535
6.3057,-170.60000000000582,-576.2999999998137,-2,-7,535
6.5432,-170.60000000000582,-576.2999999998137,-2,-7,535
6.5442,-167.60000000000582,-536.2999999998137,-2,-7,535
6.5447,-167.60000000000582,-536.2999999998137,-2,-7,535
6.5452,-176.60000000000582,-488.29999999981374,-2,-7,535
6.5592,-176.60000000000582,-488.29999999981374,-2,-7,535
6.8002,-138.60000000000582,-541.2999999998137,-2,-7,535
6.8012,-232.60000000000582,-601.2999999998137,-2,-7,535
6.8012,-232.60000000000582,-601.2999999998137,-2,-7,535
6.8022,-235.60000000000582,-593.2999999998137,-2,-7,535
6.821,-235.60000000000582,-593.2999999998137,-2,-7,535
6.9992,-179.60000000000582,-574.2999999998137,-2,-7,535
7.0003,-251.60000000000582,-574.2999999998137,-2,-7,535
7.0003,-251.60000000000582,-1238.2999999998137,-2,-7,535
7.022,-536.6000000000058,-1238.2999999998137,-2,-7,535
7.2065,-536.6000000000058,-4430.299999999814,-2,-7,535
7.2075,-335.6000000000058,-4430.299999999814,-2,-7,535
7.2085,-201.60000000000582,-5116.299999999814,-2,-7,535
7.2407,-201.60000000000582,-4889.299999999814,-2,-7,535
7.4418,-183.60000000000582,-4889.299999999814,-2,-7,535
7.4432,-183.60000000000582,-5245.299999999814,-2,-7,535
7.4432,-211.60000000000582,-5245.299999999814,-2,-7,535
7.4443,-211.60000000000582,-5095.299999999814,-2,-7,535
7.4924,-242.60000000000582,-5095.299999999814,0,0,0
7.7176,-320.6000000000058,-5279.299999999814,-2,-2,535
7.7176,-320.6000000000058,-5279.299999999814,-2,-2,535
7.7186,-313.6000000000058,-5180.299999999814,-2,-2,535
7.7196,-313.6000000000058,-5180.299999999814,-2,-2,535
7.7366,-324.6000000000058,-5758.299999999814,0,0,0
7.7894,-351.6000000000058,-6311.299999999814,0,0,0
8.0316,-351.6000000000058,-6311.299999999814,0,0,0
8.0316,-346.6000000000058,-6392.299999999814,0,0,0
8.0326,-346.6000000000058,-6392.299999999814,0,0,0
8.0326,-423.6000000000058,-6001.299999999814,0,0,0
8.0476,-392.6000000000058,-6001.299999999814,0,0,0
8.2722,-392.6000000000058,-5760.299999999814,0,0,0
8.2732,-403.6000000000058,-5760.299999999814,0,0,0
8.2752,-403.6000000000058,-5940.299999999814,0,0,0
8.2752,-109.60000000000582,-5940.299999999814,0,0,0
8.3036,-109.60000000000582,-3987.2999999998137,0,0,0
8.4769,-425.6000000000058,-1428.2999999998137,-3,21,535
8.4769,-557.6000000000058,-1428.2999999998137,-3,21,535
8.4783,-557.6000000000058,396.70000000018626,-3,21,535
8.5117,-154.60000000000582,396.70000000018626,0,0,0
8.7167,-154.60000000000582,9133.700000000186,0,0,0
8.7167,-582.6000000000058,9133.700000000186,0,0,0
8.718,-603.6000000000058,15162.700000000186,0,0,0
8.718,-603.6000000000058,15162.700000000186,0,0,0
8.7621,-440.6000000000058,14911.700000000186,0,0,0
8.9408,-440.6000000000058,14911.700000000186,0,0,0
8.9418,-691.6000000000058,15170.700000000186,0,0,0
8.9418,-476.6000000000058,15404.700000000186,0,0,0
8.9654,-476.6000000000058,15404.700000000186,0,0,0
9.1935,-361.6000000000058,14680.700000000186,0,0,0
9.1935,-361.6000000000058,14680.700000000186,0,0,0
9.1945,-426.6000000000058,14712.700000000186,0,0,0
9.1945,-426.6000000000058,14712.700000000186,0,0,0
9.2339,-446.6000000000058,14871.700000000186,-2,15,543
9.4304,-407.6000000000058,14871.700000000186,-3,11,535
9.4316,-407.6000000000058,15442.700000000186,-3,11,535
9.4323,-339.6000000000058,15442.700000000186,-3,11,535
9.4323,-339.6000000000058,15356.700000000186,-3,11,535
9.4819,-274.6000000000058,15332.700000000186,0,0,0
9.6671,-386.6000000000058,15332.700000000186,-2,1,535
9.6671,-386.6000000000058,15549.700000000186,-2,1,535
9.6681,-326.6000000000058,15549.700000000186,-2,1,535
9.6856,-326.6000000000058,15900.700000000186,0,0,0
9.7389,-189.60000000000582,15900.700000000186,0,0,0
9.7947,-106.60000000000582,15729.700000000186,0,0,0
9.8428,-106.60000000000582,15729.700000000186,0,0,0
9.8884,-166.60000000000582,15987.700000000186,0,0,0
10.0923,-166.60000000000582,15987.700000000186,0,0,0
10.0923,-110.60000000000582,16526.700000000186,0,0,0
10.0933,-110.60000000000582,16236.700000000186,0,0,0
10.0943,-234.60000000000582,16236.700000000186,0,0,0
10.3102,-127.60000000000582,15783.700000000186,0,0,0
10.3112,-127.60000000000582,15783.700000000186,0,0,0
10.3112,17.39999999999418,15674.700000000186,0,0,0
10.3122,17.39999999999418,15674.700000000186,0,0,0
10.3491,24.39999999999418,15545.700000000186,0,0,0
10.5423,3.3999999999941792,15545.700000000186,0,0,0
10.5433,3.3999999999941792,15500.700000000186,0,0,0
10.5433,-5.600000000005821,15500.700000000186,0,0,0
10.5544,-5.600000000005821,15464.700000000186,0,0,0
10.7542,-20.60000000000582,15425.700000000186,0,0,0
10.7542,76.39999999999418,15425.700000000186,0,0,0
10.7562,76.39999999999418,15423.700000000186,0,0,0
10.7662,46.39999999999418,15423.700000000186,0,0,0
10.9976,46.39999999999418,15463.700000000186,0,0,0
10.9976,-5.600000000005821,15463.700000000186,0,0,0
10.9986,-5.600000000005821,15307.700000000186,0,0,0
10.9986,-150.60000000000582,15307.700000000186,0,0,0
11.0183,-316.6000000000058,10053.700000000186,0,0,0
11.2287,-316.6000000000058,-2034.2999999998137,0,0,0
11.2297,53.39999999999418,-2034.2999999998137,0,0,0
11.2297,53.39999999999418,-5218.299999999814,0,0,0
11.2297,-59.60000000000582,-5218.299999999814,0,0,0
11.2726,-86.60000000000582,-4854.299999999814,0,0,0
11.4312,-86.60000000000582,-4854.299999999814,0,0,0
11.4322,-26.60000000000582,-5260.299999999814,0,0,0
11.4322,-26.60000000000582,-5260.299999999814,0,0,0
11.4839,-134.60000000000582,-5367.299999999814,0,0,0
11.5365,-134.60000000000582,-5367.299999999814,0,0,0
11.5848,-77.60000000000582,-6177.299999999814,0,0,0
11.6304,-43.60000000000582,-6347.299999999814,0,0,0
11.8633,-43.60000000000582,-6347.299999999814,0,0,0
11.8646,-57.60000000000582,-5934.299999999814,0,0,0
11.8656,-57.60000000000582,-5934.299999999814,0,0,0
11.8656,-93.60000000000582,-5480.299999999814,0,0,0
11.8858,-130.60000000000582,-5480.299999999814,-2,-13,535
12.0971,-130.60000000000582,-5564.299999999814,0,0,0
12.0971,-127.60000000000582,-5564.299999999814,0,0,0
12.0971,-127.60000000000582,-5717.299999999814,0,0,0
12.0981,-167.60000000000582,-5717.299999999814,0,0,0
12.1434,-220.60000000000582,-5775.299999999814,0,0,0
12.3233,-220.60000000000582,-5587.299999999814,0,0,0
12.3243,-165.60000000000582,-5587.299999999814,0,0,0
12.3243,-165.60000000000582,-4381.299999999814,0,0,0
12.3483,24.39999999999418,-4381.299999999814,0,0,0
12.5401,24.39999999999418,-1820.2999999998137,0,0,0
12.5401,-337.6000000000058,-1820.2999999998137,0,0,0
12.5411,-355.6000000000058,-1194.2999999998137,0,0,0
12.5523,-355.6000000000058,-1194.2999999998137,0,0,0
12.739,-372.6000000000058,-1124.2999999998137,0,0,0
12.739,-372.6000000000058,-1124.2999999998137,0,0,0
12.74,-271.6000000000058,-1013.2999999998137,0,0,0
12.7693,42.39999999999418,3292.7000000001863,0,0,0
12.9446,42.39999999999418,3292.7000000001863,0,0,0
12.9458,-262.6000000000058,12786.700000000186,0,0,0
12.9458,-262.6000000000058,12786.700000000186,0,0,0
12.9736,-425.6000000000058,15147.700000000186,0,0,0
13.172,-394.6000000000058,15147.700000000186,0,0,0
13.173,-394.6000000000058,15497.700000000186,0,0,0
13.173,-395.6000000000058,15497.700000000186,0,0,0
13.174,-395.6000000000058,15686.700000000186,0,0,0
13.2242,-257.6000000000058,15686.700000000186,0,0,0
13.4183,-257.6000000000058,15318.700000000186,0,0,0
13.4193,-261.6000000000058,15532.700000000186,0,0,0
13.4193,-384.6000000000058,15532.700000000186,0,0,0
13.4283,-384.6000000000058,15996.700000000186,0,0,0
13.4794,-243.60000000000582,15996.700000000186,0,0,0
13.5268,-243.60000000000582,15815.700000000186,0,0,0
13.6999,-164.60000000000582,15815.700000000186,0,0,0
13.6999,-132.60000000000582,15808.700000000186,0,0,0
13.7009,-132.60000000000582,15808.700000000186,0,0,0
13.7443,-147.60000000000582,16346.700000000186,0,0,0
13.9304,-147.60000000000582,16346.700000000186,0,0,0
13.9314,-18.60000000000582,16631.700000000186,0,0,0
13.9314,-183.60000000000582,16007.700000000186,0,0,0
13.9394,-183.60000000000582,16007.700000000186,0,0,0
14.1507,-169.60000000000582,15641.700000000186,0,0,0
14.1507,-169.60000000000582,15641.700000000186,0,0,0
14.1507,12.39999999999418,15358.700000000186,0,0,0
14.1517,12.39999999999418,15358.700000000186,0,0,0
14.2027,58.39999999999418,15228.700000000186,0,0,0
14.4014,112.39999999999418,15228.700000000186,0,0,0
14.4014,112.39999999999418,15164.700000000186,0,0,0
14.4024,-12.60000000000582,15164.700000000186,0,0,0
14.4034,-12.60000000000582,12793.700000000186,0,0,0
14.4528,-260.6000000000058,1653.7000000001863,-2,-27,535
14.6178,124.39999999999418,1653.7000000001863,-2,-26,535
14.6178,124.39999999999418,-5237.299999999814,-2,-26,535
14.6188,-11.60000000000582,-5237.299999999814,-2,-26,535
14.6572,-11.60000000000582,-5001.299999999814,-2,-27,535
14.8746,-17.60000000000582,-5001.299999999814,0,0,0
14.8746,6.399999999994179,-5232.299999999814,0,0,0
14.8759,6.399999999994179,-5232.299999999814,0,0,0
14.8759,-74.60000000000582,-5117.299999999814,0,0,0
14.9103,-74.60000000000582,-5117.299999999814,0,0,0
15.0852,-19.60000000000582,-5350.299999999814,-2,-22,535
15.0862,-19.60000000000582,-6206.299999999814,-2,-22,535
15.0862,-60.60000000000582,-6206.299999999814,-2,-22,535
15.1147,5.399999999994179,-6537.299999999814,-2,-17,535
15.1653,5.399999999994179,-6537.299999999814,-2,-17,535
15.3434,-71.60000000000582,-6133.299999999814,0,0,0
15.3434,-71.60000000000582,-6133.299999999814,0,0,0
15.3444,-154.60000000000582,-5613.299999999814,0,0,0
15.3699,-166.60000000000582,-5613.299999999814,-3,-12,535
15.4326,-166.60000000000582,-5647.299999999814,0,0,0
15.4739,-204.60000000000582,-5647.299999999814,0,0,0
15.5256,-204.60000000000582,-5879.299999999814,0,0,0
15.6916,-169.60000000000582,-5890.299999999814,0,0,0
15.6916,-250.60000000000582,-5890.299999999814,0,0,0
15.6926,-250.60000000000582,-5732.299999999814,0,0,0
15.7295,-282.6000000000058,-5732.299999999814,0,0,0
15.9248,-282.6000000000058,-5720.299999999814,0,0,0
15.9258,-324.6000000000058,-5720.299999999814,0,0,0
15.9258,-324.6000000000058,-5663.299999999814,0,0,0
15.9374,-16.60000000000582,-5663.299999999814,0,0,0
16.1324,-269.6000000000058,-3012.2999999998137,0,0,0
16.1334,-269.6000000000058,-3012.2999999998137,0,0,0
16.1334,-392.6000000000058,-1510.2999999998137,0,0,0
16.1424,-392.6000000000058,-1491.2999999998137,0,0,0
16.3207,-372.6000000000058,-1491.2999999998137,0,0,0
16.3207,-418.6000000000058,-1450.2999999998137,0,0,0
16.3217,-418.6000000000058,-1450.2999999998137,0,0,0
16.3418,-268.6000000000058,-1449.2999999998137,-3,11,535
16.5289,-268.6000000000058,-1449.2999999998137,-2,11,535
16.53,88.39999999999418,-1344.2999999998137,-2,11,535
16.53,81.39999999999418,-1344.2999999998137,-2,11,535
16.5611,81.39999999999418,-1239.2999999998137,-3,11,543
16.7346,78.39999999999418,-1239.2999999998137,-2,11,535
16.7346,78.39999999999418,-1059.2999999998137,-2,11,535
16.7359,119.39999999999418,-780.2999999998137,-2,11,535
16.7659,119.39999999999418,-780.2999999998137,-3,11,535
16.9303,128.39999999999418,-488.29999999981374,0,0,0
16.9313,114.39999999999418,-488.29999999981374,0,0,0
16.9323,114.39999999999418,-205.29999999981374,0,0,0
16.9712,82.39999999999418,-205.29999999981374,-7,12,543
17.1344,82.39999999999418,233.70000000018626,0,0,0
17.1354,19.39999999999418,233.70000000018626,0,0,0
17.1354,-15.60000000000582,308.70000000018626,0,0,0
17.1722,-15.60000000000582,308.70000000018626,0,0,0
17.3406,-110.60000000000582,364.70000000018626,0,0,0
17.3416,-110.60000000000582,501.70000000018626,0,0,0
17.3426,-140.60000000000582,501.70000000018626,0,0,0
17.373,-321.6000000000058,469.70000000018626,0,0,0
17.5479,-321.6000000000058,469.70000000018626,0,0,0
17.5489,-689.6000000000058,634.7000000001863,0,0,0
17.5489,-689.6000000000058,634.7000000001863,0,0,0
17.5769,-816.6000000000058,506.70000000018626,0,0,0
17.7381,-816.6000000000058,506.70000000018626,0,0,0
17.7381,-947.6000000000058,706.7000000001863,0,0,0
17.7391,-889.6000000000058,706.7000000001863,0,0,0
17.7798,-889.6000000000058,544.7000000001863,-15,-25,600
17.9523,-921.6000000000058,611.7000000001863,-16,-24,600
17.9523,-921.6000000000058,611.7000000001863,-16,-24,600
17.9533,-882.6000000000058,481.70000000018626,-16,-24,600
17.9844,-967.6000000000058,481.70000000018626,-16,-24,600
18.1525,-967.6000000000058,610.7000000001863,-16,-24,600
18.1539,-1000.6000000000058,610.7000000001863,-16,-24,600
18.1551,-1000.6000000000058,509.70000000018626,-16,-24,600
18.1894,-998.6000000000058,509.70000000018626,-16,-24,600
18.3702,-1016.6000000000058,590.7000000001863,-16,-24,600
18.3702,-1016.6000000000058,590.7000000001863,-16,-24,600
18.3717,-942.6000000000058,453.70000000018626,-16,-24,600
18.3933,-942.6000000000058,563.7000000001863,-16,-24,600
18.5922,-956.6000000000058,563.7000000001863,-16,-24,600
18.5933,-956.6000000000058,478.70000000018626,-16,-24,600
18.5933,-908.6000000000058,478.70000000018626,-16,-24,600
18.5978,-927.6000000000058,529.7000000001863,-16,-24,600
18.802,-927.6000000000058,529.7000000001863,-16,-24,600
18.803,-925.6000000000058,481.70000000018626,-16,-24,600
18.803,-925.6000000000058,481.70000000018626,-16,-24,600
18.804,-963.6000000000058,502.70000000018626,-16,-24,600
19.015,-1160.6000000000058,403.70000000018626,-16,-24,600
19.015,-1160.6000000000058,403.70000000018626,-16,-24,600
19.016,-1738.6000000000058,267.70000000018626,-16,-24,600
19.016,-1738.6000000000058,267.70000000018626,-16,-24,600
19.0636,-1626.6000000000058,-686.2999999998137,-16,-25,600
19.2077,-1760.6000000000058,-686.2999999998137,-16,-24,600
19.2077,-1760.6000000000058,-160.29999999981374,-16,-24,600
19.2117,-1655.6000000000058,-160.29999999981374,-16,-24,600
19.4384,-1655.6000000000058,-827.2999999998137,0,0,0
19.4394,-1458.6000000000058,-827.2999999998137,0,0,0
19.4404,-1458.6000000000058,-965.2999999998137,0,0,0
19.4404,-1472.6000000000058,-761.2999999998137,0,0,0
19.4738,-1248.6000000000058,-761.2999999998137,0,0,0
19.6318,-1248.6000000000058,-1200.2999999998137,0,0,0
19.6328,-1107.6000000000058,-1200.2999999998137,0,0,0
19.6328,-1107.6000000000058,-763.2999999998137,0,0,0
19.6768,-1135.6000000000058,-763.2999999998137,0,0,0
19.8179,-920.6000000000058,-1123.2999999998137,0,0,0
19.8179,-920.6000000000058,-1123.2999999998137,0,0,0
19.8283,-1029.6000000000058,-1101.2999999998137,0,0,0
20.0259,-1029.6000000000058,-1101.2999999998137,0,0,0
20.0269,-875.6000000000058,-1137.2999999998137,0,0,0
20.0279,-606.6000000000058,-1284.2999999998137,0,0,0
20.039,-606.6000000000058,-1284.2999999998137,0,0,0
20.2199,-441.6000000000058,-1081.2999999998137,0,0,0
20.2209,-441.6000000000058,-1081.2999999998137,0,0,0
20.2209,-304.6000000000058,-1316.2999999998137,0,0,0
20.2428,-304.6000000000058,-1316.2999999998137,-3,11,535
20.4128,-387.6000000000058,-1156.2999999998137,-2,11,535
20.4138,-289.6000000000058,-1156.2999999998137,-2,11,535
20.4148,-289.6000000000058,-1283.2999999998137,-2,11,535
20.4474,-372.6000000000058,-1283.2999999998137,-2,11,535
20.6161,-372.6000000000058,-1159.2999999998137,-2,12,535
20.6161,-371.6000000000058,-1278.2999999998137,-2,12,535
20.6171,-458.6000000000058,-1278.2999999998137,-2,12,535
20.6518,-458.6000000000058,-1173.2999999998137,-2,11,535
20.8012,-455.6000000000058,-1173.2999999998137,-2,12,535
20.8022,-455.6000000000058,-1251.2999999998137,-2,12,535
20.8022,-415.6000000000058,-1251.2999999998137,-2,12,535
20.8566,-368.6000000000058,-1217.2999999998137,-2,11,535
21.0569,-368.6000000000058,-1217.2999999998137,-2,11,535
21.0579,-440.6000000000058,-1266.2999999998137,-2,11,535
21.0579,-440.6000000000058,-1266.2999999998137,-2,11,535
21.0589,-438.6000000000058,-1193.2999999998137,-2,11,535
21.1113,-438.6000000000058,-1218.2999999998137,-2,11,535
21.2563,-432.6000000000058,-1218.2999999998137,-2,11,535
21.2563,-430.6000000000058,-1190.2999999998137,-2,11,535
21.2689,-430.6000000000058,-1190.2999999998137,-2,11,535
21.4683,-417.6000000000058,-1225.2999999998137,-2,11,535
21.4693,-417.6000000000058,-1225.2999999998137,-2,11,535
21.4693,-413.6000000000058,-1259.2999999998137,-2,11,535
21.4704,-661.6000000000058,-1259.2999999998137,-2,11,535
21.5207,-661.6000000000058,-3444.2999999998137,-2,11,535
21.677,-609.6000000000058,-3444.2999999998137,-2,11,535
21.678,-609.6000000000058,-6963.299999999814,-2,11,535
