Time,Boom_Bottom_Rel(S1),Boom_Top_Rel(S2),Bucket_X,Bucket_Y,Bucket_Z
4.3214,189.14999999999418,-22.5,0,0,0
4.3214,223.14999999999418,-11.5,0,0,0
4.3224,186.14999999999418,-11.5,0,0,0
4.3234,186.14999999999418,-12.5,0,0,0
4.3733,190.14999999999418,-10.5,0,0,0
4.5259,190.14999999999418,-10.5,0,0,0
4.5259,170.14999999999418,11.5,0,0,0
4.5269,208.14999999999418,11.5,0,0,0
4.5696,208.14999999999418,-33.5,0,0,0
4.7357,215.14999999999418,-33.5,0,0,0
4.7367,215.14999999999418,-28.5,0,0,0
4.7367,221.14999999999418,-28.5,0,0,0
4.7755,221.14999999999418,-89.5,0,0,0
4.9547,202.14999999999418,-89.5,0,0,0
4.9547,227.14999999999418,-109.5,0,0,0
4.9557,227.14999999999418,-35.5,0,0,0
4.9897,256.1499999999942,-35.5,0,0,0
5.1593,256.1499999999942,-5.5,0,0,0
5.1603,223.14999999999418,-5.5,0,0,0
5.1603,-91.85000000000582,-1642.5,0,0,0
5.1945,-91.85000000000582,-1642.5,0,0,0
5.3844,53.14999999999418,-6328.5,0,0,0
5.3844,53.14999999999418,-6328.5,0,0,0
5.3856,213.14999999999418,-6427.5,0,0,0
5.39,358.1499999999942,-6427.5,0,0,0
5.6402,358.1499999999942,-6272.5,2,39,526
5.6412,364.1499999999942,-6511.5,2,39,526
5.6412,364.1499999999942,-6511.5,2,39,526
5.6422,370.1499999999942,-6381.5,2,39,526
5.6542,370.1499999999942,-6381.5,0,0,0
5.8892,298.1499999999942,-6374.5,2,43,526
5.8892,313.1499999999942,-6374.5,2,43,526
5.8902,313.1499999999942,-6716.5,2,43,526
5.8902,451.1499999999942,-6716.5,2,43,526
5.9017,451.1499999999942,-5700.5,0,0,0
6.1106,644.1499999999942,-5700.5,0,0,0
6.1106,335.1499999999942,-2356.5,0,0,0
6.1116,335.1499999999942,-1392.5,0,0,0
6.1116,201.14999999999418,-1392.5,0,0,0
6.1583,201.14999999999418,-1366.5,0,0,0
6.3293,113.14999999999418,-1366.5,0,0,0
6.3303,106.14999999999418,-1363.5,0,0,0
6.3303,106.14999999999418,-1363.5,0,0,0
6.364,135.14999999999418,-1324.5,0,0,0
6.5315,135.14999999999418,-1324.5,0,0,0
6.5325,127.14999999999418,-1356.5,0,0,0
6.5325,127.14999999999418,-1356.5,0,0,0
6.5726,123.14999999999418,-1362.5,0,0,0
6.7454,105.14999999999418,-1392.5,0,0,0
6.7454,105.14999999999418,-1392.5,0,0,0
6.7465,150.14999999999418,-624.5,0,0,0
6.7741,150.14999999999418,-624.5,0,0,0
6.9616,550.1499999999942,5963.5,0,0,0
6.9629,83.14999999999418,5963.5,0,0,0
6.9629,83.14999999999418,12630.5,0,0,0
6.9789,201.14999999999418,12630.5,0,0,0
7.1568,201.14999999999418,13356.5,0,0,0
7.1578,160.14999999999418,13356.5,0,0,0
7.1578,65.14999999999418,14188.5,0,0,0
7.186,65.14999999999418,14738.5,0,0,0
7.3754,229.14999999999418,14738.5,0,0,0
7.3764,229.14999999999418,14651.5,0,0,0
7.3774,190.14999999999418,14651.5,0,0,0
7.3885,190.14999999999418,14415.5,0,0,0
7.5707,225.14999999999418,14415.5,0,0,0
7.5717,115.14999999999418,14902.5,0,0,0
7.5727,115.14999999999418,14902.5,0,0,0
7.5927,203.14999999999418,15052.5,0,0,0
7.7981,203.14999999999418,15052.5,0,0,0
7.7981,197.14999999999418,14715.5,0,0,0
7.7991,251.14999999999418,14859.5,0,0,0
7.7991,251.14999999999418,14859.5,0,0,0
7.9974,238.14999999999418,15297.5,2,30,518
7.9974,238.14999999999418,15297.5,2,30,518
7.9985,375.1499999999942,15553.5,2,30,518
8.0028,432.1499999999942,15553.5,2,30,518
8.0591,432.1499999999942,15529.5,0,0,0
8.1063,408.1499999999942,15529.5,0,0,0
8.2715,408.1499999999942,15427.5,2,25,518
8.2725,245.14999999999418,15427.5,2,25,518
8.2725,245.14999999999418,15529.5,2,25,518
8.3115,92.14999999999418,15529.5,0,0,0
8.4922,297.1499999999942,15529.5,0,0,0
8.4932,297.1499999999942,15405.5,0,0,0
8.4932,503.1499999999942,15405.5,0,0,0
8.5147,503.1499999999942,14986.5,0,0,0
8.7238,443.1499999999942,14986.5,0,0,0
8.7238,400.1499999999942,14955.5,0,0,0
8.7238,400.1499999999942,14955.5,0,0,0
8.7248,125.14999999999418,12614.5,0,0,0
8.781,125.14999999999418,12614.5,0,0,0
8.9561,383.1499999999942,882.5,0,0,0
8.9571,539.1499999999942,-6576.5,0,0,0
8.9571,539.1499999999942,-6576.5,0,0,0
8.9847,362.1499999999942,-6328.5,0,0,0
9.1564,362.1499999999942,-6328.5,0,0,0
9.1574,560.1499999999942,-6379.5,0,0,0
9.1574,560.1499999999942,-6379.5,0,0,0
9.1909,413.1499999999942,-6191.5,2,11,518
9.2391,522.1499999999942,-6191.5,0,0,0
9.4437,522.1499999999942,-6907.5,0,0,0
9.4437,570.1499999999942,-6907.5,0,0,0
9.4451,570.1499999999942,-6328.5,0,0,0
9.4451,931.1499999999942,-3645.5,0,0,0
9.4891,1075.1499999999942,-3645.5,0,0,0
9.6731,1075.1499999999942,-596.5,0,0,0
9.6731,896.1499999999942,-596.5,0,0,0
9.6741,896.1499999999942,-150.5,0,0,0
9.6936,970.1499999999942,-150.5,0,0,0
9.7575,868.1499999999942,-50.5,0,0,0
9.8058,868.1499999999942,-50.5,0,0,0
9.8549,968.1499999999942,519.5,0,0,0
10.0349,968.1499999999942,519.5,0,0,0
10.0349,995.1499999999942,564.5,0,0,0
10.0349,995.1499999999942,789.5,0,0,0
10.0519,925.1499999999942,789.5,0,0,0
10.1017,967.1499999999942,618.5,0,0,0
10.3302,967.1499999999942,618.5,0,0,0
10.3302,933.1499999999942,745.5,0,0,0
10.3312,933.1499999999942,745.5,0,0,0
10.3312,828.1499999999942,2272.5,0,0,0
10.3708,601.1499999999942,2272.5,0,0,0
10.5576,601.1499999999942,10192.5,-8,31,552
10.5586,-130.85000000000582,10192.5,-8,31,552
10.5591,-130.85000000000582,15842.5,-8,31,552
10.5686,-35.85000000000582,16048.5,0,0,0
10.7853,28.14999999999418,16048.5,0,0,0
10.7863,28.14999999999418,15883.5,0,0,0
10.7874,-77.85000000000582,15883.5,0,0,0
10.7883,-77.85000000000582,15617.5,0,0,0
10.8262,-55.85000000000582,15617.5,0,0,0
11.0053,-55.85000000000582,15424.5,0,0,0
11.0063,-7.850000000005821,15424.5,0,0,0
11.0063,286.1499999999942,15701.5,0,0,0
11.0315,286.1499999999942,15701.5,0,0,0
11.2354,785.1499999999942,14957.5,0,0,0
11.2364,785.1499999999942,15283.5,0,0,0
11.2364,505.1499999999942,15283.5,0,0,0
11.2374,593.1499999999942,13334.5,0,0,0
11.2868,593.1499999999942,13334.5,0,0,0
11.4705,886.1499999999942,10482.5,0,0,0
11.4705,886.1499999999942,10482.5,0,0,0
11.4715,773.1499999999942,10727.5,0,0,0
11.491,773.1499999999942,10727.5,0,0,0
11.6762,737.1499999999942,10787.5,0,0,0
11.6762,706.1499999999942,11384.5,0,0,0
11.6762,706.1499999999942,11384.5,0,0,0
11.6966,686.1499999999942,11734.5,0,0,0
11.8987,686.1499999999942,11734.5,0,0,0
11.8997,600.1499999999942,12009.5,0,0,0
11.8997,535.1499999999942,12009.5,0,0,0
11.9002,535.1499999999942,12291.5,0,0,0
11.9471,394.1499999999942,12291.5,0,0,0
12.1084,394.1499999999942,12237.5,0,0,0
12.1097,43.14999999999418,12237.5,0,0,0
12.1097,-96.85000000000582,12182.5,0,0,0
12.1517,-96.85000000000582,12241.5,0,0,0
12.2061,-220.85000000000582,12241.5,0,0,0
12.3819,-220.85000000000582,12275.5,0,0,0
12.3829,-178.85000000000582,12275.5,0,0,0
12.3829,-178.85000000000582,12123.5,0,0,0
12.4113,-393.8500000000058,12123.5,0,0,0
12.608,-1068.8500000000058,12191.5,0,0,0
12.609,-1068.8500000000058,12191.5,0,0,0
12.609,-970.8500000000058,11219.5,0,0,0
12.621,-970.8500000000058,11219.5,0,0,0
12.8307,-1035.8500000000058,11332.5,0,0,0
12.8317,-988.8500000000058,11421.5,0,0,0
12.8317,-988.8500000000058,11421.5,0,0,0
12.8328,-740.8500000000058,10451.5,0,0,0
12.8692,-740.8500000000058,10451.5,0,0,0
13.0471,-765.8500000000058,10962.5,0,0,0
13.0471,-689.8500000000058,10962.5,0,0,0
13.0485,-689.8500000000058,10590.5,0,0,0
13.0817,-459.8500000000058,10590.5,0,0,0
13.2482,-459.8500000000058,10121.5,0,0,0
13.2482,-582.8500000000058,10121.5,0,0,0
13.2482,-582.8500000000058,10357.5,0,0,0
13.285,-686.8500000000058,3934.5,0,0,0
13.4468,-130.85000000000582,3934.5,0,0,0
13.4477,-130.85000000000582,-4103.5,0,0,0
13.4477,161.14999999999418,-4103.5,0,0,0
13.4898,161.14999999999418,-5348.5,0,0,0
13.5366,196.14999999999418,-5348.5,0,0,0
13.7305,143.14999999999418,-5665.5,0,0,0
13.7305,143.14999999999418,-5665.5,0,0,0
13.7315,95.14999999999418,-6091.5,0,0,0
13.7405,95.14999999999418,-6091.5,0,0,0
13.9648,160.14999999999418,-6478.5,0,0,0
13.9658,205.14999999999418,-6364.5,0,0,0
13.9658,205.14999999999418,-6364.5,0,0,0
13.9672,475.1499999999942,-4076.5,0,0,0
13.9994,475.1499999999942,-4076.5,0,0,0
14.1762,128.14999999999418,-160.5,0,0,0
14.1762,128.14999999999418,-160.5,0,0,0
14.1762,89.14999999999418,270.5,0,0,0
14.2128,60.14999999999418,270.5,0,0,0
14.3951,60.14999999999418,321.5,0,0,0
14.3951,80.14999999999418,321.5,0,0,0
14.3961,80.14999999999418,269.5,0,0,0
14.4052,114.14999999999418,311.5,0,0,0
15.6205,17.35000000000582,-51.10000000009313,0,0,0
15.6205,5.350000000005821,-17.100000000093132,0,0,0
15.6215,2.3500000000058208,-17.100000000093132,0,0,0
15.635,2.3500000000058208,36.89999999990687,0,0,0
15.8342,63.35000000000582,36.89999999990687,0,0,0
15.8342,63.35000000000582,5.899999999906868,0,0,0
15.8352,45.35000000000582,5.899999999906868,0,0,0
15.8422,45.35000000000582,50.89999999990687,0,0,0
15.8914,350.3500000000058,50.89999999990687,0,0,0
16.0708,629.3500000000058,113.89999999990687,0,0,0
16.0708,629.3500000000058,113.89999999990687,0,0,0
16.0722,657.3500000000058,610.8999999999069,0,0,0
16.0964,657.3500000000058,265.89999999990687,0,0,0
16.2824,746.3500000000058,265.89999999990687,0,0,0
16.2834,530.3500000000058,1060.8999999999069,0,0,0
16.2834,530.3500000000058,1060.8999999999069,0,0,0
16.3007,567.3500000000058,1080.8999999999069,0,0,0
16.4976,567.3500000000058,1080.8999999999069,0,0,0
16.4976,505.3500000000058,1542.8999999999069,0,0,0
16.4976,500.3500000000058,1542.8999999999069,0,0,0
16.5088,500.3500000000058,1771.8999999999069,0,0,0
16.7072,443.3500000000058,1771.8999999999069,0,0,0
16.7085,443.3500000000058,1725.8999999999069,0,0,0
16.7095,251.35000000000582,2134.899999999907,0,0,0
16.7105,251.35000000000582,2134.899999999907,0,0,0
16.9145,339.3500000000058,1745.8999999999069,0,0,0
16.9145,313.3500000000058,1745.8999999999069,0,0,0
16.9155,313.3500000000058,1787.8999999999069,0,0,0
16.9155,118.35000000000582,1787.8999999999069,0,0,0
17.1282,118.35000000000582,1884.8999999999069,0,0,0
17.1282,78.35000000000582,1884.8999999999069,0,0,0
17.1292,-7.649999999994179,1790.8999999999069,0,0,0
17.1292,-7.649999999994179,1790.8999999999069,0,0,0
17.1796,-1.6499999999941792,2042.8999999999069,0,0,0
17.3301,-1.6499999999941792,1973.8999999999069,0,0,0
17.3311,-86.64999999999418,1973.8999999999069,0,0,0
17.3311,-188.64999999999418,2235.899999999907,0,0,0
17.3823,-188.64999999999418,2235.899999999907,0,0,0
17.525,-217.64999999999418,2506.899999999907,0,0,0
17.525,-217.64999999999418,2506.899999999907,0,0,0
17.5345,-200.64999999999418,2304.899999999907,0,0,0
17.7287,-200.64999999999418,2304.899999999907,0,0,0
17.7298,-301.6499999999942,2549.899999999907,0,0,0
17.7307,-250.64999999999418,2549.899999999907,0,0,0
17.7397,-250.64999999999418,3401.899999999907,0,0,0
17.9378,-176.64999999999418,10063.899999999907,0,0,0
17.9378,-176.64999999999418,10063.899999999907,0,0,0
17.9388,-1193.6499999999942,16392.899999999907,0,0,0
17.9468,-1493.6499999999942,16392.899999999907,0,0,0
18.1671,-1493.6499999999942,17908.899999999907,0,0,0
18.1671,-1418.6499999999942,17908.899999999907,0,0,0
18.1671,-1418.6499999999942,17049.899999999907,0,0,0
18.1681,-1274.6499999999942,17049.899999999907,0,0,0
18.2003,-1396.6499999999942,16266.899999999907,-40,-8,658
18.367,-1396.6499999999942,16266.899999999907,0,0,0
18.368,-1390.6499999999942,16562.899999999907,0,0,0
18.368,-1390.6499999999942,17214.899999999907,0,0,0
18.4045,-1308.6499999999942,17214.899999999907,0,0,0
18.5908,-1308.6499999999942,17155.899999999907,0,0,0
18.5918,-1199.6499999999942,17155.899999999907,0,0,0
18.5918,-1183.6499999999942,16536.899999999907,0,0,0
18.6102,-1183.6499999999942,16536.899999999907,0,0,0
18.7824,-1361.6499999999942,16784.899999999907,0,0,0
18.7834,-1361.6499999999942,16784.899999999907,0,0,0
18.7834,-1256.6499999999942,17264.899999999907,0,0,0
18.8115,-1141.6499999999942,17264.899999999907,0,0,0
18.99,-1141.6499999999942,16946.899999999907,0,0,0
18.991,-1148.6499999999942,16916.899999999907,0,0,0
18.991,-1148.6499999999942,16916.899999999907,0,0,0
19.0162,-1217.6499999999942,17304.899999999907,0,0,0
19.2229,-997.6499999999942,17304.899999999907,0,0,0
19.2229,-997.6499999999942,17285.899999999907,0,0,0
19.2239,-875.6499999999942,17285.899999999907,0,0,0
19.2239,-875.6499999999942,16596.899999999907,0,0,0
19.4503,-863.6499999999942,16596.899999999907,0,0,0
19.4512,-863.6499999999942,16667.899999999907,0,0,0
19.4522,-1021.6499999999942,16667.899999999907,0,0,0
19.4522,-824.6499999999942,17255.899999999907,0,0,0
19.4882,-824.6499999999942,16832.899999999907,0,0,0
19.6655,-761.6499999999942,16832.899999999907,0,0,0
19.6655,-761.6499999999942,16357.899999999907,0,0,0
19.6666,-705.6499999999942,16357.899999999907,0,0,0
19.6929,-885.6499999999942,17128.899999999907,0,0,0
19.9157,-885.6499999999942,17128.899999999907,0,0,0
19.9167,-756.6499999999942,17628.899999999907,0,0,0
19.9167,-756.6499999999942,17628.899999999907,0,0,0
19.9167,-1153.6499999999942,16212.899999999907,0,0,0
19.9383,-1307.6499999999942,13352.899999999907,0,0,0
20.1297,-1307.6499999999942,13352.899999999907,0,0,0
20.1297,-1101.6499999999942,11708.899999999907,0,0,0
20.1307,-1101.6499999999942,11708.899999999907,0,0,0
20.1427,-1006.6499999999942,11504.899999999907,0,0,0
20.3363,-1006.6499999999942,11504.899999999907,0,0,0
20.3373,-1130.6499999999942,12163.899999999907,0,0,0
20.3373,-1025.6499999999942,12163.899999999907,0,0,0
20.3481,-1025.6499999999942,11999.899999999907,0,0,0
20.5535,-772.6499999999942,11999.899999999907,0,0,0
20.5535,-772.6499999999942,11191.899999999907,0,0,0
20.5547,-705.6499999999942,11284.899999999907,0,0,0
20.5547,-723.6499999999942,11284.899999999907,0,0,0
20.6078,-723.6499999999942,11678.899999999907,0,0,0
20.7842,-644.6499999999942,11678.899999999907,0,0,0
20.7842,-644.6499999999942,11031.899999999907,0,0,0
20.7855,-416.6499999999942,11031.899999999907,0,0,0
20.811,-490.6499999999942,11046.899999999907,0,0,0
20.9792,-490.6499999999942,11046.899999999907,0,0,0
20.9792,-380.6499999999942,11464.899999999907,0,0,0
20.9802,-380.6499999999942,11464.899999999907,0,0,0
21.0137,-151.64999999999418,10898.899999999907,0,0,0
21.1634,-151.64999999999418,11029.899999999907,0,0,0
21.1644,-151.64999999999418,11029.899999999907,0,0,0
21.1744,-89.64999999999418,11210.899999999907,0,0,0
21.2173,-89.64999999999418,11210.899999999907,0,0,0
21.3952,34.35000000000582,10677.899999999907,0,0,0
21.3962,34.35000000000582,10677.899999999907,0,0,0
21.3962,40.35000000000582,10962.899999999907,0,0,0
21.4226,126.35000000000582,10962.899999999907,0,0,0
21.6219,126.35000000000582,10825.899999999907,0,0,0
21.6229,268.3500000000058,10825.899999999907,0,0,0
21.6229,268.3500000000058,10681.899999999907,0,0,0
21.6309,249.35000000000582,10896.899999999907,0,0,0
21.833,395.3500000000058,10896.899999999907,0,0,0
21.833,395.3500000000058,10512.899999999907,0,0,0
21.834,411.3500000000058,10512.899999999907,0,0,0
21.835,411.3500000000058,10821.899999999907,0,0,0
22.0543,486.3500000000058,10821.899999999907,-9,-47,552
22.0543,486.3500000000058,10460.899999999907,-9,-47,552
22.0553,562.3500000000058,10460.899999999907,-9,-47,552
22.0553,444.3500000000058,9438.899999999907,-9,-47,552
22.0979,444.3500000000058,9438.899999999907,-9,-47,552
22.2686,727.3500000000058,1511.8999999999069,-7,-48,552
22.2696,727.3500000000058,-5353.100000000093,-7,-48,552
22.2696,927.3500000000058,-5353.100000000093,-7,-48,552
22.3047,804.3500000000058,-5205.100000000093,0,0,0
22.491,804.3500000000058,-5205.100000000093,0,0,0
22.491,874.3500000000058,-5250.100000000093,0,0,0
22.4926,874.3500000000058,-5250.100000000093,0,0,0
22.5027,833.3500000000058,-5357.100000000093,-4,-46,543
22.7023,776.3500000000058,-5357.100000000093,0,0,0
22.7033,776.3500000000058,-5265.100000000093,0,0,0
22.7033,827.3500000000058,-5265.100000000093,0,0,0
22.7043,827.3500000000058,-5247.100000000093,0,0,0
22.8906,773.3500000000058,-4782.100000000093,0,0,0
22.8906,773.3500000000058,-4782.100000000093,0,0,0
22.8916,727.3500000000058,-4833.100000000093,0,0,0
22.9174,654.3500000000058,-4833.100000000093,0,0,0
23.1013,654.3500000000058,-4584.100000000093,0,0,0
23.1023,598.3500000000058,-4584.100000000093,0,0,0
23.1033,598.3500000000058,-4860.100000000093,0,0,0
23.1133,617.3500000000058,-4860.100000000093,0,0,0
23.3306,532.3500000000058,-4655.100000000093,-4,-28,552
23.3316,532.3500000000058,-4655.100000000093,-4,-28,552
23.3321,478.3500000000058,-4661.100000000093,-4,-28,552
23.3321,478.3500000000058,-4706.100000000093,-4,-28,552
23.3771,515.3500000000058,-4706.100000000093,0,0,0
23.526,477.3500000000058,-5033.100000000093,0,0,0
23.527,477.3500000000058,-5033.100000000093,0,0,0
23.527,408.3500000000058,-5754.100000000093,0,0,0
23.5806,408.3500000000058,-5754.100000000093,0,0,0
23.725,383.3500000000058,-5947.100000000093,0,0,0
23.725,383.3500000000058,-5947.100000000093,0,0,0
23.7335,290.3500000000058,-5664.100000000093,0,0,0
23.9502,322.3500000000058,-5664.100000000093,0,0,0
23.9512,322.3500000000058,-5226.100000000093,0,0,0
23.9512,428.3500000000058,-4802.100000000093,0,0,0
23.9522,428.3500000000058,-4802.100000000093,0,0,0
23.9932,623.3500000000058,-2164.100000000093,0,0,0
24.1966,230.35000000000582,-2164.100000000093,0,0,0
24.1966,230.35000000000582,-517.1000000000931,0,0,0
24.1976,249.35000000000582,-517.1000000000931,0,0,0
24.1976,249.35000000000582,-466.10000000009313,0,0,0
24.4626,299.3500000000058,-466.10000000009313,0,0,0
24.4636,299.3500000000058,-376.10000000009313,0,0,0
24.4646,282.3500000000058,-376.10000000009313,0,0,0
24.4646,197.35000000000582,-367.10000000009313,0,0,0
24.4656,197.35000000000582,-386.10000000009313,0,0,0
24.6502,251.35000000000582,-386.10000000009313,0,0,0
24.6502,251.35000000000582,-396.10000000009313,0,0,0
24.6514,230.35000000000582,-396.10000000009313,0,0,0
24.6524,202.35000000000582,-391.10000000009313,0,0,0
24.8539,202.35000000000582,-391.10000000009313,0,0,0
24.8549,231.35000000000582,-408.10000000009313,0,0,0
24.8549,231.35000000000582,-408.10000000009313,0,0,0
24.8562,277.3500000000058,-450.10000000009313,0,0,0
25.0758,276.3500000000058,-450.10000000009313,0,0,0
25.0758,276.3500000000058,-426.10000000009313,0,0,0
25.0768,278.3500000000058,-386.10000000009313,0,0,0
25.0773,278.3500000000058,-386.10000000009313,0,0,0
25.1184,264.3500000000058,-364.10000000009313,0,0,0
25.2681,264.3500000000058,-364.10000000009313,0,0,0
25.2691,232.35000000000582,-369.10000000009313,0,0,0
25.2691,209.35000000000582,-369.10000000009313,0,0,0
25.3235,209.35000000000582,-345.10000000009313,0,0,0
25.5002,245.35000000000582,-345.10000000009313,0,0,0
25.5002,245.35000000000582,-382.10000000009313,0,0,0
25.5012,257.3500000000058,-382.10000000009313,0,0,0
25.5285,227.35000000000582,-345.10000000009313,0,0,0
25.697,227.35000000000582,-341.10000000009313,0,0,0
25.6982,250.35000000000582,-341.10000000009313,0,0,0
25.6982,250.35000000000582,-352.10000000009313,0,0,0
25.7336,276.3500000000058,-352.10000000009313,0,0,0
25.8929,286.3500000000058,-376.10000000009313,0,0,0
