Time,Sensor1_Rel,Sensor2_Rel
7.8726,6868.599999999977,-6174.450000000186
7.907,7104.599999999977,-8029.450000000186
7.9561,7104.599999999977,-8029.450000000186
8.0086,7089.599999999977,-7151.450000000186
8.222,7089.599999999977,-7151.450000000186
8.223,7148.599999999977,-7802.450000000186
8.223,7047.599999999977,-7802.450000000186
8.224,7047.599999999977,-7838.450000000186
8.264,7046.599999999977,-7838.450000000186
8.4501,7046.599999999977,-7702.450000000186
8.4501,6953.599999999977,-7702.450000000186
8.4511,6954.599999999977,-6865.450000000186
8.4683,6954.599999999977,-6936.450000000186
8.521,6955.599999999977,-6936.450000000186
8.5701,6955.599999999977,-7648.450000000186
8.8081,6898.599999999977,-7648.450000000186
8.8091,6907.599999999977,-8009.450000000186
8.8091,6907.599999999977,-8009.450000000186
8.8091,6768.599999999977,-7590.450000000186
8.8283,6768.599999999977,-7590.450000000186
8.8782,6757.599999999977,-6952.450000000186
8.9301,6757.599999999977,-6952.450000000186
8.9794,6739.599999999977,-7230.450000000186
9.033,6770.599999999977,-7884.450000000186
9.0822,6770.599999999977,-7884.450000000186
9.1353,6751.599999999977,-8063.450000000186
9.3282,6751.599999999977,-8063.450000000186
9.3292,6501.599999999977,-7865.450000000186
9.3292,6418.599999999977,-7865.450000000186
9.3402,6418.599999999977,-7767.450000000186
9.3892,6392.599999999977,-7767.450000000186
9.616,6392.599999999977,-8357.450000000186
9.616,6372.599999999977,-8357.450000000186
9.616,6445.599999999977,-8672.450000000186
9.617,6445.599999999977,-8659.450000000186
9.648,6310.599999999977,-8659.450000000186
9.6969,6310.599999999977,-8131.450000000186
9.7496,6462.599999999977,-8131.450000000186
9.9722,6462.599999999977,-7428.450000000186
9.9732,6885.599999999977,-7428.450000000186
9.9732,6382.599999999977,-5301.450000000186
9.9742,6382.599999999977,-5301.450000000186
10.0039,6152.599999999977,-4219.450000000186
10.2186,6152.599999999977,-4212.450000000186
10.2196,6287.599999999977,-4212.450000000186
10.2196,6311.599999999977,-4194.450000000186
10.2206,6311.599999999977,-4194.450000000186
10.2617,6348.599999999977,-4286.450000000186
10.3113,6348.599999999977,-4286.450000000186
10.5178,6423.599999999977,-4249.450000000186
10.5188,6424.599999999977,-4249.450000000186
10.5188,6424.599999999977,-4303.450000000186
10.5188,6380.599999999977,-4303.450000000186
10.5786,6380.599999999977,-4277.450000000186
10.6221,6415.599999999977,-4271.450000000186
10.6719,6415.599999999977,-4271.450000000186
10.8717,6330.599999999977,-4374.450000000186
10.8717,5998.599999999977,-4374.450000000186
10.8727,5998.599999999977,-4197.450000000186
10.8767,6566.599999999977,-4197.450000000186
10.929,6566.599999999977,-4572.450000000186
10.9849,6822.599999999977,-4572.450000000186
11.0319,6748.599999999977,-3854.4500000001863
11.2232,6748.599999999977,-3854.4500000001863
11.2243,7031.599999999977,-4770.450000000186
11.2243,7031.599999999977,-3827.4500000001863
11.2362,6626.599999999977,-3827.4500000001863
11.286,6937.599999999977,-4391.450000000186
11.3386,6937.599999999977,-4391.450000000186
11.3886,6609.599999999977,-4030.4500000001863
11.5779,6609.599999999977,-4030.4500000001863
11.5779,6647.599999999977,-3925.4500000001863
11.5789,6647.599999999977,-3925.4500000001863
11.5929,6646.599999999977,-4130.450000000186
11.8144,6361.599999999977,-4130.450000000186
11.8154,6361.599999999977,-3508.4500000001863
11.8154,6462.599999999977,-3901.4500000001863
11.8163,6462.599999999977,-3901.4500000001863
11.8506,6306.599999999977,-3487.4500000001863
11.9009,6102.599999999977,-3487.4500000001863
11.9536,6102.599999999977,-3494.4500000001863
12.1755,6236.599999999977,-3494.4500000001863
12.1755,6236.599999999977,-3536.4500000001863
12.1765,5905.599999999977,-3536.4500000001863
12.1765,5787.599999999977,-3129.4500000001863
12.208,5787.599999999977,-3129.4500000001863
12.2605,5707.599999999977,-3273.4500000001863
12.3099,5707.599999999977,-3016.4500000001863
12.3632,5556.599999999977,-3016.4500000001863
12.5976,5556.599999999977,-3053.4500000001863
12.5976,5491.599999999977,-3053.4500000001863
12.5976,5429.599999999977,-3201.4500000001863
12.5986,5429.599999999977,-3201.4500000001863
12.6171,5281.599999999977,-2891.4500000001863
12.6703,5281.599999999977,-2891.4500000001863
12.9008,5232.599999999977,-3002.4500000001863
12.9008,5021.599999999977,-3002.4500000001863
12.9008,5021.599999999977,-3003.4500000001863
12.9018,4848.599999999977,-2737.4500000001863
12.9246,4848.599999999977,-2737.4500000001863
13.1352,4646.599999999977,-2580.4500000001863
13.1362,4590.599999999977,-2580.4500000001863
13.1362,4590.599999999977,-2437.4500000001863
13.1372,4506.599999999977,-2437.4500000001863
13.1821,4506.599999999977,-2197.4500000001863
13.2323,4393.599999999977,-2197.4500000001863
13.2845,4393.599999999977,-2130.4500000001863
13.483,4196.599999999977,-2130.4500000001863
13.4841,4130.599999999977,-1997.4500000001863
13.4841,4130.599999999977,-1987.4500000001863
13.4891,3978.5999999999767,-1987.4500000001863
13.5389,3978.5999999999767,-1938.4500000001863
13.7764,3479.5999999999767,-1938.4500000001863
13.7764,3507.5999999999767,-1588.4500000001863
13.7774,3507.5999999999767,-1588.4500000001863
13.7774,3815.5999999999767,2608.5499999998137
13.7964,3815.5999999999767,2608.5499999998137
14.0223,2981.5999999999767,7962.549999999814
14.0233,2924.5999999999767,8578.549999999814
14.0233,2924.5999999999767,8578.549999999814
14.0233,2804.5999999999767,9677.549999999814
14.0543,2804.5999999999767,9677.549999999814
14.2537,2941.5999999999767,9433.549999999814
14.2547,2941.5999999999767,9433.549999999814
14.2547,3125.5999999999767,7984.549999999814
14.2588,3136.5999999999767,7984.549999999814
14.4949,3136.5999999999767,8017.549999999814
14.4949,3015.5999999999767,8017.549999999814
14.4949,3015.5999999999767,9435.549999999814
14.496,3146.5999999999767,9481.549999999814
14.5136,3304.5999999999767,9481.549999999814
14.7418,3304.5999999999767,8512.549999999814
14.7428,3381.5999999999767,8512.549999999814
14.7428,3381.5999999999767,8988.549999999814
14.7428,3245.5999999999767,8988.549999999814
14.7706,3388.5999999999767,10267.549999999814
14.8202,3388.5999999999767,10267.549999999814
14.8736,3479.5999999999767,9937.549999999814
14.9228,3479.5999999999767,9937.549999999814
14.9814,3541.5999999999767,9146.549999999814
15.026,3541.5999999999767,9830.549999999814
15.0781,3361.5999999999767,9830.549999999814
15.1277,3528.5999999999767,10945.549999999814
15.3348,3528.5999999999767,10945.549999999814
15.3348,3611.5999999999767,10184.549999999814
15.3348,3611.5999999999767,10184.549999999814
15.3358,3740.5999999999767,9582.549999999814
15.3858,3563.5999999999767,9582.549999999814
15.5721,3563.5999999999767,10420.549999999814
15.5721,3706.5999999999767,10420.549999999814
15.5731,3706.5999999999767,11309.549999999814
15.5901,3802.5999999999767,10410.549999999814
15.6399,3990.5999999999767,10410.549999999814
15.6926,3990.5999999999767,9866.549999999814
15.9258,3909.5999999999767,9866.549999999814
15.9268,3909.5999999999767,10949.549999999814
15.9268,3988.5999999999767,10949.549999999814
15.9268,3988.5999999999767,11567.549999999814
15.9468,3558.5999999999767,11567.549999999814
16.1599,4177.599999999977,10201.549999999814
16.1609,4177.599999999977,10201.549999999814
16.1609,3856.5999999999767,10063.549999999814
16.1609,3856.5999999999767,9182.549999999814
16.2049,4088.5999999999767,9182.549999999814
16.254,4783.599999999977,7708.549999999814
16.3073,4783.599999999977,7708.549999999814
16.5248,5055.599999999977,7221.549999999814
16.5258,5055.599999999977,7221.549999999814
16.5258,5139.599999999977,7264.549999999814
16.5268,5145.599999999977,7264.549999999814
16.5608,5145.599999999977,7286.549999999814
16.6149,5316.599999999977,7286.549999999814
16.6638,5316.599999999977,7036.549999999814
16.8812,5581.599999999977,6864.549999999814
16.8822,5581.599999999977,6864.549999999814
16.8822,5721.599999999977,6916.549999999814
16.8832,5716.599999999977,6916.549999999814
16.9227,5716.599999999977,6824.549999999814
16.9707,5962.599999999977,6824.549999999814
17.179,5962.599999999977,6577.549999999814
17.179,6133.599999999977,6577.549999999814
17.179,6302.599999999977,6584.549999999814
17.18,6302.599999999977,6584.549999999814
17.2356,6440.599999999977,6487.549999999814
17.2786,6440.599999999977,6280.549999999814
17.3315,6590.599999999977,6280.549999999814
17.5415,6580.599999999977,6327.549999999814
17.5426,6580.599999999977,6327.549999999814
17.5426,6789.599999999977,6118.549999999814
17.5436,6789.599999999977,6118.549999999814
17.5889,6939.599999999977,6048.549999999814
17.7876,6939.599999999977,6048.549999999814
17.7876,7172.599999999977,5964.549999999814
17.7888,7358.599999999977,5826.549999999814
17.7939,7358.599999999977,5826.549999999814
17.8496,7468.599999999977,5770.549999999814
17.8965,7468.599999999977,5770.549999999814
17.946,7508.599999999977,5108.549999999814
17.9989,7185.599999999977,5108.549999999814
18.0485,7185.599999999977,-707.4500000001863
18.253,7931.599999999977,-707.4500000001863
18.253,7931.599999999977,-7690.450000000186
